,Open.Price,High.Price,Low.Price,Close.Price,Volume,LMNIDS03,DXY,NKY,SPX,SX5E,UKX,VIX,SHSZ300
2011-10-12,18701.0,19312.0,18650.0,19080.0,6082.0,728.0,77.585,8738.9,1195.54,2315.97,5395.7,32.86,2644.76
2011-10-13,18950.0,19071.0,18300.0,18455.0,8161.0,1064.0,76.994,8823.25,1207.25,2372.15,5441.8,31.26,2662.6
2011-10-14,18450.0,18950.0,18450.0,18875.0,4812.0,1308.0,76.99600000000002,8747.96,1203.66,2332.52,5403.38,30.7,2653.78
2011-10-17,18900.0,19150.0,18651.0,18975.0,5182.0,529.0,76.623,8879.6,1224.58,2355.48,5466.36,28.24,2666.95
2011-10-18,18800.0,19200.0,18549.0,19150.0,9199.0,8662.0,77.146,8741.91,1200.86,2315.89,5436.7,33.39,2592.21
2011-10-19,19001.0,19149.0,18600.0,18800.0,6167.0,677.0,77.138,8772.54,1225.38,2306.81,5410.35,31.56,2583.08
2011-10-20,18550.0,18700.0,17900.0,18005.0,8489.0,780.0,77.11399999999998,8682.15,1209.88,2330.08,5450.49,34.44,2520.53
2011-10-21,18300.0,18975.0,18170.0,18800.0,8437.0,947.0,76.97399999999998,8678.89,1215.39,2271.77,5384.68,34.78,2507.88
2011-10-24,19000.0,20162.0,18790.0,19995.0,13744.0,1615.0,76.395,8843.98,1238.25,2337.51,5488.65,31.32,2576.67
2011-10-25,19900.0,20300.0,19649.0,19750.0,10149.0,925.0,76.028,8762.31,1254.19,2369.07,5548.06,29.26,2625.43
2011-10-26,19720.0,20200.0,19124.0,19125.0,7328.0,944.0,76.122,8748.47,1229.05,2343.96,5525.54,32.22,2651.65
2011-10-27,19275.0,20148.0,19275.0,19900.0,7485.0,880.0,76.24600000000002,8926.54,1242.0,2335.06,5553.24,29.86,2657.48
2011-10-28,19950.0,19995.0,19558.0,19700.0,5283.0,1082.0,74.87899999999998,9050.47,1284.59,2476.92,5713.82,25.46,2709.02
2011-10-31,19500.0,19666.0,19222.5,19575.0,4181.0,419.0,75.067,8988.39,1285.09,2462.36,5702.24,24.53,2695.31
2011-11-01,19690.0,19700.0,18550.0,18600.0,9029.0,1457.0,76.166,8835.52,1253.3,2385.22,5544.22,29.96,2697.53
2011-11-02,18700.0,19080.0,18350.0,18580.0,7221.0,934.0,77.26100000000002,8640.42,1218.28,2259.73,5421.57,34.77,2742.39
2011-11-03,18600.0,18826.0,18197.0,18420.0,7176.0,856.0,77.017,,1237.9,2291.89,5484.1,32.74,2744.3
2011-11-04,18500.0,18925.0,18500.0,18900.0,6078.0,1414.0,76.672,8801.4,1261.15,2347.94,5545.64,30.5,2763.75
2011-11-07,18800.0,18805.0,18530.0,18700.0,2782.0,431.0,76.962,8767.09,1253.23,2291.47,5527.16,30.16,2736.25
2011-11-08,18700.0,18775.0,18349.0,18350.0,4893.0,891.0,76.962,8655.51,1261.12,2275.92,5510.82,29.85,2727.71
2011-11-09,18675.0,18775.0,18023.5,18050.0,5670.0,750.0,76.586,8755.44,1275.92,2303.2,5567.34,27.48,2751.65
2011-11-10,18165.0,18282.0,17850.0,18150.0,5249.0,512.0,77.926,8500.8,1229.1,2249.39,5460.38,36.16,2699.59
2011-11-11,18250.0,18452.0,18032.0,18075.0,4337.0,831.0,77.743,8514.47,1239.69,2254.92,5444.82,32.81,2695.0
2011-11-14,18252.0,18550.0,17650.0,17800.0,7008.0,1013.0,76.945,8603.7,1263.85,2324.81,5545.38,30.04,2750.2
2011-11-15,17700.0,17999.0,17549.0,17550.0,9394.0,6560.0,77.569,8541.93,1251.78,2288.32,5519.04,31.13,2744.68
2011-11-16,17725.0,18155.0,17490.0,18140.0,5887.0,585.0,77.872,8463.16,1257.81,2254.0,5517.44,31.22,2670.12
2011-11-17,17950.0,18151.0,17725.0,18150.0,5348.0,661.0,78.016,8479.63,1236.91,2267.96,5509.02,33.51,2662.02
2011-11-18,17810.0,18160.0,17650.0,17655.0,5426.0,864.0,78.282,8374.91,1216.13,2242.78,5423.14,34.51,2606.5
2011-11-21,17745.0,17801.0,17431.0,17800.0,11046.0,798.0,78.064,8348.27,1215.65,2236.68,5362.94,32.0,2609.69
2011-11-22,17766.0,17965.0,17549.0,17550.0,6917.0,527.0,78.3,8314.74,1192.98,2160.28,5222.6,32.91,2609.48
2011-11-23,17660.0,17700.0,17005.0,17025.0,15064.0,1053.0,78.266,,1188.04,2136.81,5206.82,31.97,2584.01
2011-11-24,17185.0,17332.0,17033.0,17075.0,3268.0,466.0,79.141,8165.18,,2096.79,5139.78,,2588.92
2011-11-25,17075.0,17189.0,16825.0,16950.0,5602.0,657.0,79.141,8160.01,1161.79,2090.25,5127.57,33.98,2569.97
2011-11-28,17000.0,17450.0,17000.0,17180.0,6510.0,598.0,79.686,8287.49,1158.67,2111.26,5164.65,34.47,2573.32
2011-11-29,17180.0,17440.0,16930.0,17050.0,7262.0,582.0,79.263,8477.82,1192.55,2221.76,5312.76,32.13,2608.57
2011-11-30,17150.0,18100.0,16550.0,17500.0,15193.0,1636.0,79.007,8434.61,1195.19,2234.17,5337.0,30.64,2521.52
2011-12-01,17500.0,17500.0,16600.0,16750.0,10255.0,1020.0,78.384,8597.38,1246.96,2330.43,5505.42,27.8,2583.61
2011-12-02,16900.0,17741.0,16830.0,17740.0,8564.0,1160.0,78.328,8643.75,1244.58,2313.84,5489.34,27.41,2557.31
2011-12-05,17750.0,18506.0,17550.0,18505.0,12837.0,1550.0,78.625,8695.98,1244.28,2342.5,5552.29,27.52,2521.39
2011-12-06,18220.0,18500.0,17950.0,18425.0,10934.0,1261.0,78.57,8575.16,1257.08,2369.39,5567.96,27.84,2516.34
2011-12-07,18320.0,18589.0,17940.0,18050.0,6866.0,934.0,78.499,8722.17,1258.47,2356.71,5568.72,28.13,2528.23
2011-12-08,18100.0,18534.0,17965.0,18300.0,11399.0,889.0,78.485,8664.58,1261.01,2344.92,5546.91,28.67,2525.0
2011-12-09,18150.0,18675.0,18045.0,18600.0,6198.0,813.0,78.832,8536.46,1234.35,2288.05,5483.77,30.59,2503.46
2011-12-12,18550.0,18550.0,18080.0,18450.0,7246.0,731.0,78.632,8653.82,1255.19,2342.59,5529.21,26.38,2477.69
2011-12-13,18390.0,18511.0,18092.0,18305.0,5702.0,454.0,79.53399999999998,8552.81,1236.47,2269.46,5427.86,25.67,2421.93
2011-12-14,18239.0,18239.0,17399.0,17400.0,9091.0,820.0,80.242,8519.13,1225.73,2260.98,5490.15,25.41,2397.48
2011-12-15,17550.0,18049.0,17326.0,17895.0,7700.0,814.0,80.589,8377.37,1211.82,2205.91,5366.8,26.04,2340.79
2011-12-16,17875.0,18625.0,17813.0,18550.0,9513.0,1151.0,80.321,8401.72,1215.75,2224.89,5400.85,25.11,2390.13
2011-12-19,18510.0,18580.0,18048.0,18380.0,6377.0,810.0,80.256,8296.12,1219.66,2202.72,5387.34,24.29,2384.41
2011-12-20,18351.0,18999.0,18350.0,18865.0,9434.0,1255.0,80.25,8336.48,1205.35,2202.95,5364.99,24.92,2377.07
2011-12-21,18920.0,19069.0,18537.0,18975.0,11871.0,12130.0,79.882,8459.98,1241.3,2262.39,5419.6,23.22,2339.11
2011-12-22,18920.0,18999.0,18600.0,18695.0,4643.0,592.0,80.02199999999998,8395.16,1243.72,2244.35,5389.74,21.43,2341.33
2011-12-23,18700.0,18850.0,18500.0,18505.0,4171.0,628.0,79.964,,1254.0,2273.02,5456.97,21.16,2359.16
2011-12-26,,,,,,,79.93,8479.34,,,,,2335.7
2011-12-27,,,,,,,79.921,8440.56,1265.33,2290.37,,20.73,2305.03
2011-12-28,18590.0,18590.0,17810.0,17905.0,5973.0,794.0,79.797,8423.62,1265.43,2290.31,5512.7,21.91,2307.93
2011-12-29,17840.0,18196.0,17750.0,18195.0,4626.0,535.0,80.497,8398.89,1249.64,2255.03,5507.4,23.52,2311.36
2011-12-30,18155.0,18711.0,18110.0,18710.0,5049.0,867.0,80.486,8455.35,1263.02,2292.28,5566.77,22.65,2345.74
2012-01-02,,,,,,,80.178,,,2316.55,,,
2012-01-03,18715.0,18950.0,18331.0,18900.0,7375.0,660.0,80.28,,1257.6,2370.2,5572.28,23.4,
2012-01-04,18950.0,18950.0,18475.0,18795.0,7167.0,810.0,79.611,8560.11,1277.06,2389.91,5699.91,22.97,2298.75
2012-01-05,18800.0,18800.0,18450.0,18675.0,4821.0,575.0,80.12899999999998,8488.71,1277.3,2349.89,5668.45,22.22,2276.39
2012-01-06,18700.0,18924.0,18490.0,18750.0,6264.0,1164.0,80.936,8390.35,1281.06,2315.75,5624.26,21.48,2290.6
2012-01-09,18601.0,19118.0,18500.0,19100.0,10243.0,836.0,81.25399999999998,,1277.81,2298.65,5649.68,20.63,2368.57
2012-01-10,19001.0,19550.0,18900.0,19505.0,9643.0,1879.0,81.051,8422.26,1280.7,2286.45,5612.26,21.07,2447.35
2012-01-11,19400.0,19679.0,19150.0,19450.0,11007.0,1012.0,80.805,8447.88,1292.08,2347.47,5696.7,20.69,2435.61
2012-01-12,19380.0,19950.0,19350.0,19670.0,17946.0,1819.0,81.351,8385.59,1292.48,2339.51,5670.82,21.05,2435.22
2012-01-13,19550.0,19900.0,19251.0,19600.0,10287.0,911.0,80.77,8500.02,1295.5,2345.85,5662.42,20.47,2394.33
2012-01-16,19475.0,19590.0,19176.0,19425.0,5154.0,604.0,81.515,8378.36,,2338.01,5636.64,,2345.65
2012-01-17,19450.0,19665.0,19420.0,19525.0,6094.0,661.0,81.515,8466.4,1289.09,2361.56,5657.44,20.91,2460.6
2012-01-18,19475.0,19630.0,19255.0,19495.0,8448.0,4527.0,81.182,8550.58,1293.67,2396.63,5693.95,22.2,2422.19
2012-01-19,19620.0,20251.0,19551.0,20200.0,9089.0,1337.0,80.609,8639.68,1308.04,2390.64,5702.37,20.89,2468.35
2012-01-20,20250.0,20635.0,20145.0,20450.0,8435.0,958.0,80.21600000000002,8766.36,1314.5,2435.04,5741.15,19.87,2504.09
2012-01-23,20440.0,20755.0,20275.0,20305.0,7696.0,808.0,80.223,8765.9,1315.38,2426.96,5728.55,18.28,
2012-01-24,20250.0,20633.0,20225.0,20625.0,6963.0,804.0,79.783,8785.33,1316.0,2441.44,5782.56,18.67,
2012-01-25,20625.0,21220.0,20533.0,20925.0,8058.0,1050.0,79.868,8883.69,1314.65,2432.07,5751.9,18.91,
2012-01-26,21200.0,21680.0,20965.0,21600.0,9325.0,1248.0,79.579,8849.47,1326.05,2421.12,5723.0,18.31,
2012-01-27,21550.0,21788.0,21270.0,21700.0,9158.0,971.0,79.395,8841.22,1318.43,2460.4,5795.2,18.57,
2012-01-30,21653.0,21653.0,21250.0,21305.0,8653.0,806.0,78.902,8793.05,1316.33,2436.62,5733.45,18.53,2460.72
2012-01-31,21320.0,21499.0,20630.0,20855.0,10931.0,1163.0,79.167,8802.51,1313.01,2404.62,5671.09,19.4,2464.26
2012-02-01,20710.0,21150.0,20549.0,20975.0,12713.0,1140.0,79.288,8809.79,1312.41,2416.66,5681.61,19.44,2428.99
2012-02-02,21085.0,21320.0,20611.0,20875.0,9626.0,1027.0,78.922,8876.82,1324.09,2470.79,5790.72,18.55,2486.24
2012-02-03,20850.0,21455.0,20781.0,21305.0,7318.0,940.0,78.991,8831.93,1325.54,2478.15,5796.07,17.98,2506.09
2012-02-06,21287.0,21700.0,21025.0,21695.0,7852.0,1038.0,78.92399999999998,8929.2,1344.9,2515.15,5901.07,17.1,2504.32
2012-02-07,21550.0,21801.0,21266.0,21800.0,11392.0,1411.0,79.069,8917.52,1344.33,2507.89,5892.2,17.76,2457.95
2012-02-08,21715.0,22150.0,21499.0,21500.0,11588.0,1880.0,78.57600000000002,9015.59,1347.05,2514.12,5890.26,17.65,2528.24
2012-02-09,21550.0,22050.0,21215.0,21525.0,10743.0,1042.0,78.641,9002.24,1349.96,2512.92,5875.93,18.16,2529.23
2012-02-10,21700.0,21700.0,20640.0,20705.0,12944.0,1433.0,78.566,8947.17,1351.95,2522.34,5895.47,18.63,2533.62
2012-02-13,20800.0,21097.0,20500.0,20555.0,10668.0,1829.0,79.11399999999998,8999.18,1342.64,2480.76,5852.39,20.79,2531.98
2012-02-14,20660.0,20780.0,20056.0,20155.0,11910.0,1900.0,78.946,9052.07,1351.77,2491.54,5905.7,19.04,2522.11
2012-02-15,20200.0,20452.0,20000.0,20075.0,12058.0,1411.0,79.58,9260.34,1350.5,2488.29,5899.87,19.54,2549.61
2012-02-16,20100.0,20100.0,19764.0,19900.0,13372.0,11889.0,79.67,9238.1,1343.23,2493.96,5892.16,21.14,2536.07
2012-02-17,20000.0,20300.0,19410.0,19625.0,10509.0,1404.0,79.348,9384.17,1358.04,2489.35,5885.38,19.22,2537.09
2012-02-20,19879.0,20050.0,19525.0,19755.0,4577.0,573.0,79.331,9485.09,,2520.31,5905.07,,2540.71
2012-02-21,19920.0,20475.0,19800.0,20230.0,9381.0,1004.0,79.331,9463.02,1361.23,2550.28,5945.25,17.78,2562.45
2012-02-22,20400.0,20519.0,20060.0,20100.0,10088.0,865.0,79.044,9554.0,1362.21,2541.6,5928.2,18.19,2597.48
2012-02-23,20130.0,20290.0,19900.0,20000.0,7039.0,808.0,79.211,9595.57,1357.66,2519.0,5916.55,18.19,2606.26
2012-02-24,20100.0,20260.0,19761.0,20175.0,7893.0,665.0,78.819,9647.38,1363.46,2508.08,5937.89,16.8,2648.02
2012-02-27,20175.0,20390.0,19880.0,20155.0,5910.0,540.0,78.352,9633.93,1365.74,2523.69,5935.13,17.31,2656.57
2012-02-28,20150.0,20360.0,19720.0,19775.0,9280.0,1033.0,78.568,9722.52,1367.59,2513.06,5915.55,18.19,2662.46
2012-02-29,19925.0,20244.0,19150.0,19255.0,14943.0,1797.0,78.273,9723.24,1372.18,2519.72,5927.91,17.96,2634.14
2012-03-01,19362.0,19935.0,19362.0,19495.0,9772.0,967.0,78.737,9707.37,1365.68,2512.11,5871.51,18.43,2633.34
2012-03-02,19695.0,19815.0,19242.0,19475.0,8372.0,1587.0,78.789,9777.03,1374.09,2548.66,5931.25,17.26,2679.93
2012-03-05,19550.0,19600.0,19050.0,19075.0,9996.0,1074.0,79.403,9698.59,1369.63,2546.16,5911.13,17.29,2662.7
2012-03-06,19100.0,19190.0,18628.0,18745.0,9768.0,1402.0,79.3,9637.63,1364.33,2529.86,5874.82,18.05,2621.05
2012-03-07,18750.0,19097.0,18670.0,18900.0,8754.0,765.0,79.866,9576.06,1343.36,2443.52,5765.8,20.87,2603.0
2012-03-08,19021.0,19275.0,18775.0,18800.0,8670.0,1185.0,79.712,9768.96,1352.63,2460.77,5791.41,19.07,2635.79
2012-03-09,18775.0,19340.0,18775.0,19300.0,9453.0,1608.0,79.139,9929.74,1365.91,2514.22,5859.73,17.95,2664.3
2012-03-12,19340.0,19340.0,19000.0,19260.0,6923.0,895.0,80.041,9889.86,1370.87,2515.95,5887.49,17.11,2654.4
2012-03-13,19275.0,19580.0,19250.0,19450.0,5864.0,707.0,79.89,9899.08,1371.09,2514.97,5892.75,15.64,2681.07
2012-03-14,19451.0,19600.0,19350.0,19575.0,5997.0,537.0,80.193,10050.52,1395.95,2556.82,5955.91,14.8,2605.11
2012-03-15,19450.0,19522.0,19180.0,19380.0,6549.0,686.0,80.565,10123.28,1394.28,2574.79,5945.43,15.31,2585.55
2012-03-16,19350.0,19430.0,18899.0,18900.0,7012.0,751.0,80.15,10129.83,1402.6,2593.97,5940.72,15.42,2623.52
2012-03-19,19050.0,19100.0,18775.0,19050.0,7459.0,791.0,79.786,10141.99,1404.17,2608.3,5965.58,14.47,2630.01
2012-03-20,19050.0,19100.0,18770.0,19050.0,10165.0,8219.0,79.452,,1409.75,2608.42,5961.11,15.04,2584.45
2012-03-21,19025.0,19080.0,18780.0,18800.0,6470.0,807.0,79.593,10086.49,1405.52,2576.61,5891.41,15.58,2587.79
2012-03-22,18850.0,18880.0,18266.0,18450.0,10353.0,1010.0,79.657,10127.08,1402.89,2567.58,5891.95,15.13,2583.75
2012-03-23,18450.0,18600.0,18144.0,18175.0,10156.0,1885.0,79.736,10011.47,1392.78,2530.22,5845.65,15.57,2552.94
2012-03-26,18250.0,18506.0,18130.0,18145.0,11346.0,562.0,79.345,10018.24,1397.11,2525.43,5854.89,14.82,2555.44
2012-03-27,18281.0,18419.0,17779.0,17780.0,12368.0,1457.0,78.982,10255.15,1416.51,2539.87,5902.7,14.26,2547.14
2012-03-28,17845.0,17960.0,17520.0,17575.0,11655.0,1244.0,79.047,10182.57,1412.52,2525.21,5869.55,15.59,2474.9
2012-03-29,17650.0,17725.0,17125.0,17150.0,13010.0,1387.0,79.126,10114.79,1405.54,2496.68,5808.99,15.47,2443.12
2012-03-30,17295.0,17860.0,17295.0,17825.0,16909.0,2562.0,79.186,10083.56,1403.28,2452.74,5742.03,15.48,2454.9
2012-04-02,17900.0,18400.0,17808.0,18225.0,14596.0,987.0,79.00399999999998,10109.87,1408.47,2477.28,5768.45,15.5,
2012-04-03,18232.0,18701.0,18143.0,18450.0,11689.0,1159.0,78.82,10050.39,1419.04,2501.18,5874.89,15.64,
2012-04-04,18150.0,18310.0,17817.0,17855.0,12373.0,1438.0,79.483,9819.99,1413.38,2458.98,5838.34,15.66,
2012-04-05,17800.0,18406.0,17668.0,18405.0,9481.0,1725.0,79.778,9767.61,1398.96,2398.46,5703.77,16.44,2512.83
2012-04-06,,,,,,,80.07600000000002,9688.45,,,,,2519.83
2012-04-09,,,,,,,79.88600000000002,9546.26,1398.08,,,16.7,2495.15
2012-04-10,18104.0,18230.0,17760.0,18175.0,9772.0,628.0,79.733,9538.02,1382.2,2392.54,5723.67,18.81,2519.79
2012-04-11,18050.0,18194.0,17831.0,18100.0,6840.0,607.0,79.891,9458.74,1358.59,2321.53,5595.55,20.39,2520.04
2012-04-12,18150.0,18800.0,18050.0,18700.0,9124.0,996.0,79.795,9524.79,1368.71,2341.36,5634.74,20.02,2570.44
2012-04-13,18700.0,18700.0,18150.0,18310.0,8974.0,712.0,79.285,9637.99,1387.57,2352.24,5710.46,17.2,2580.45
2012-04-16,18225.0,18285.0,17498.0,17505.0,11621.0,1235.0,79.888,9470.64,1370.26,2291.51,5651.79,19.55,2574.04
2012-04-17,17750.0,17975.0,17662.0,17825.0,7662.0,834.0,79.555,9464.71,1369.57,2301.19,5666.28,19.55,2541.88
2012-04-18,17850.0,17950.0,17625.0,17650.0,13346.0,12360.0,79.476,9667.26,1390.78,2367.05,5766.95,18.46,2599.91
2012-04-19,17683.0,17825.0,17597.0,17600.0,8322.0,1191.0,79.538,9588.38,1385.14,2327.84,5745.29,18.64,2596.06
2012-04-20,17650.0,17990.0,17645.0,17805.0,6159.0,627.0,79.561,9561.36,1376.92,2284.67,5744.55,18.36,2626.84
2012-04-23,17770.0,17800.0,17500.0,17550.0,6654.0,1023.0,79.194,9542.17,1378.53,2311.27,5772.15,17.44,2606.04
2012-04-24,17600.0,17780.0,17388.0,17410.0,8182.0,1130.0,79.42,9468.04,1366.94,2244.83,5665.57,18.97,2604.87
2012-04-25,17510.0,17727.0,17480.0,17605.0,9840.0,841.0,79.225,9561.01,1371.97,2284.08,5709.49,18.1,2625.99
2012-04-26,17650.0,18275.0,17640.0,18200.0,14097.0,1548.0,79.012,9561.83,1390.69,2322.91,5718.89,16.82,2631.49
2012-04-27,18201.0,18434.0,18087.0,18100.0,10011.0,1000.0,78.919,9520.89,1399.98,2322.69,5748.72,16.24,2626.16
2012-04-30,18200.0,18310.0,17720.0,17895.0,9127.0,1139.0,78.709,,1403.36,2344.02,5777.11,16.32,
2012-05-01,17950.0,18050.0,17531.0,17705.0,7346.0,1215.0,78.77600000000002,9350.95,1397.91,2306.43,5737.78,17.15,
2012-05-02,17795.0,17864.0,17284.0,17285.0,13407.0,1545.0,78.86399999999998,9380.25,1405.82,2306.69,5812.23,16.6,2683.49
2012-05-03,17285.0,17550.0,17275.0,17285.0,12210.0,1037.0,79.132,,1402.31,2290.31,5758.11,16.88,2691.52
2012-05-04,17365.0,17624.0,17320.0,17575.0,9969.0,1932.0,79.221,,1391.57,2287.1,5766.55,17.56,2715.88
2012-05-07,,,,,,,79.498,9119.14,1369.1,2248.34,,19.16,2717.78
2012-05-08,17700.0,17700.0,17151.0,17355.0,11258.0,1048.0,79.60300000000002,9181.65,1369.58,2283.09,5655.06,18.94,2709.12
2012-05-09,17405.0,17418.0,17070.0,17195.0,9493.0,978.0,79.738,9045.06,1363.72,2236.11,5554.55,19.05,2657.51
2012-05-10,17250.0,17361.0,17054.0,17170.0,8654.0,1026.0,80.08,9009.65,1354.58,2225.63,5530.05,20.08,2657.21
2012-05-11,17160.0,17250.0,17005.0,17195.0,6554.0,1096.0,80.112,8953.31,1357.99,2247.38,5543.95,18.83,2636.92
2012-05-14,17195.0,17300.0,16874.0,16875.0,7372.0,841.0,80.264,8973.84,1353.39,2254.54,5575.52,19.89,2615.53
2012-05-15,16910.0,17080.0,16840.0,16995.0,8258.0,5651.0,80.60600000000002,8900.74,1338.35,2201.95,5465.52,21.87,2617.37
2012-05-16,17000.0,17230.0,16770.0,17005.0,10120.0,1142.0,81.221,8801.17,1330.66,2178.67,5437.62,21.97,2574.65
2012-05-17,16965.0,17220.0,16900.0,17195.0,7041.0,967.0,81.372,8876.59,1324.8,2175.34,5405.25,22.27,2613.94
2012-05-18,17105.0,17279.0,16801.0,16825.0,9410.0,1392.0,81.383,8611.31,1304.86,2146.91,5338.38,24.49,2573.98
2012-05-21,16850.0,17200.0,16800.0,17185.0,7571.0,731.0,81.292,8633.89,1295.22,2144.69,5267.62,25.1,2587.23
2012-05-22,17200.0,17213.0,16899.0,16900.0,6143.0,685.0,81.084,8729.29,1315.99,2150.16,5304.48,22.01,2627.52
2012-05-23,16900.0,16960.0,16720.0,16755.0,9672.0,762.0,81.493,8556.6,1316.63,2192.85,5403.28,22.48,2616.87
2012-05-24,16791.0,17101.0,16790.0,17100.0,7502.0,628.0,82.094,8563.38,1318.86,2134.05,5266.41,22.33,2595.26
2012-05-25,17095.0,17108.0,16955.0,17050.0,6057.0,1079.0,82.34700000000002,8580.39,1320.68,2156.52,5350.05,21.54,2573.1
2012-05-28,17075.0,17167.0,16975.0,17000.0,2367.0,447.0,82.402,8593.15,,2161.87,5351.53,,2614.69
2012-05-29,17000.0,17120.0,16538.0,16550.0,7826.0,1316.0,82.402,8657.08,1317.82,2147.92,5356.34,21.76,2650.85
2012-05-30,16650.0,16700.0,16170.0,16300.0,11746.0,1375.0,82.48,8633.19,1332.42,2160.31,5391.14,21.03,2642.26
2012-05-31,16260.0,16500.0,16200.0,16230.0,10349.0,670.0,83.01799999999999,8542.73,1313.32,2116.18,5297.28,24.14,2632.04
2012-06-01,16385.0,16400.0,16020.0,16100.0,8676.0,911.0,83.04299999999998,8440.25,1310.33,2118.94,5320.86,24.06,2633.0
2012-06-04,,,,,,,82.89,8295.63,1278.04,2068.66,,26.66,2559.03
2012-06-05,,,,,,,82.557,8382.0,1278.18,2078.96,,26.12,2558.84
2012-06-06,16050.0,16345.0,15980.0,16100.0,11389.0,1327.0,82.825,8533.53,1285.5,2087.31,5260.19,24.68,2557.4
2012-06-07,16150.0,16630.0,16019.0,16595.0,9483.0,1487.0,82.321,8639.72,1315.13,2137.73,5384.11,22.16,2542.18
2012-06-08,16576.0,16951.0,16207.0,16925.0,13336.0,2457.0,82.051,8459.26,1314.99,2143.08,5447.79,21.72,2524.33
2012-06-11,16974.0,17326.0,16821.0,17300.0,11704.0,1526.0,82.51100000000002,8624.9,1325.66,2143.9,5435.08,21.23,2558.26
2012-06-12,17200.0,17416.0,16958.0,17175.0,11513.0,1145.0,82.515,8536.72,1308.93,2137.7,5432.37,23.56,2540.18
2012-06-13,17145.0,17293.0,16899.0,16980.0,6277.0,440.0,82.42299999999999,8587.84,1324.18,2143.38,5473.74,22.09,2580.64
2012-06-14,17030.0,17125.0,16620.0,16635.0,8500.0,914.0,82.05799999999998,8568.89,1314.88,2143.5,5483.81,24.27,2560.42
2012-06-15,16750.0,16900.0,16590.0,16850.0,8489.0,1252.0,81.99,8569.32,1329.1,2148.21,5467.05,21.68,2568.05
2012-06-18,16900.0,17040.0,16640.0,16650.0,5639.0,651.0,81.628,8721.02,1342.84,2181.23,5478.81,21.11,2581.21
2012-06-19,16650.0,17100.0,16550.0,17090.0,12572.0,11522.0,81.946,8655.87,1344.78,2155.64,5491.09,18.32,2558.62
2012-06-20,17050.0,17220.0,16930.0,17200.0,10065.0,1048.0,81.378,8752.31,1357.98,2198.01,5586.31,18.38,2552.61
2012-06-21,17010.0,17010.0,16400.0,16450.0,10791.0,1204.0,81.583,8824.07,1355.69,2207.49,5622.29,17.24,2512.19
2012-06-22,16475.0,16630.0,16105.0,16575.0,8214.0,1386.0,82.29,8798.35,1325.51,2199.42,5566.36,20.08,
2012-06-25,16629.0,16689.0,16225.0,16420.0,5761.0,665.0,82.256,8734.62,1335.02,2186.81,5513.69,18.11,2456.52
2012-06-26,16445.0,16495.0,16165.0,16295.0,7374.0,828.0,82.49700000000001,8663.99,1313.72,2130.71,5450.65,20.38,2454.92
2012-06-27,16330.0,16365.0,16169.0,16250.0,6257.0,631.0,82.37200000000001,8730.49,1319.99,2127.95,5446.96,19.72,2447.2
2012-06-28,16300.0,16530.0,16130.0,16215.0,11795.0,1217.0,82.618,8874.11,1331.85,2165.61,5523.92,19.45,2425.73
2012-06-29,16325.0,16830.0,16325.0,16730.0,10703.0,1318.0,82.807,9006.78,1329.04,2157.62,5493.06,19.71,2461.61
2012-07-02,16650.0,16775.0,16600.0,16760.0,6288.0,696.0,81.627,9003.48,1362.16,2264.72,5571.15,17.08,2465.24
2012-07-03,16706.0,17390.0,16706.0,17290.0,12494.0,1613.0,81.87,9066.59,1365.51,2292.08,5640.64,16.8,2468.72
2012-07-04,17274.0,17282.0,16925.0,16930.0,6575.0,796.0,81.782,9104.17,,2320.43,5687.73,,2464.92
2012-07-05,16950.0,17180.0,16661.0,16700.0,10965.0,1437.0,81.782,9079.8,1374.02,2312.41,5684.47,16.66,2430.37
2012-07-06,16750.0,16775.0,16149.0,16150.0,12081.0,2308.0,82.81299999999997,9020.75,1367.58,2284.92,5692.63,17.5,2472.61
2012-07-09,16280.0,16420.0,16235.0,16400.0,6409.0,862.0,83.37700000000002,8896.88,1354.68,2235.51,5662.63,17.1,2416.04
2012-07-10,16349.0,16419.0,16049.0,16050.0,8505.0,1063.0,83.161,8857.73,1352.46,2227.91,5627.33,17.98,2406.71
2012-07-11,16072.0,16290.0,16050.0,16100.0,9415.0,1176.0,83.4,8851.0,1341.47,2241.85,5664.07,18.72,2425.57
2012-07-12,16120.0,16190.0,15770.0,15775.0,13067.0,1543.0,83.568,8720.01,1341.45,2246.23,5664.48,17.95,2449.18
2012-07-13,15815.0,16330.0,15800.0,16155.0,9373.0,2048.0,83.65899999999998,8724.12,1334.76,2228.01,5608.25,18.33,2450.63
2012-07-16,16155.0,16250.0,16010.0,16225.0,6181.0,866.0,83.34899999999998,,1356.78,2259.09,5666.13,16.74,2399.73
2012-07-17,16200.0,16278.0,16025.0,16100.0,10833.0,8339.0,83.098,8755.0,1353.64,2251.96,5662.43,17.11,2414.2
2012-07-18,16150.0,16170.0,15955.0,16100.0,5061.0,713.0,83.03200000000002,8726.74,1363.67,2250.75,5629.09,16.48,2414.33
2012-07-19,16062.0,16310.0,16050.0,16055.0,7934.0,804.0,83.068,8795.55,1372.78,2284.7,5685.77,16.16,2424.32
2012-07-20,16158.0,16158.0,15883.0,15950.0,7157.0,983.0,82.883,8669.87,1376.51,2302.45,5714.19,15.45,2398.46
2012-07-23,15950.0,15953.0,15450.0,15600.0,9260.0,1111.0,83.478,8508.32,1362.66,2237.33,5651.77,16.27,2365.43
